,Peak0,Peak1,Peak2,Peak3,Peak4,Peak5,Peak6,Peak7,Peak8,Peak9,Peak10,Peak11,Peak12,Peak13
PLTP,0.00211304748449291,0.0110063823841502,0,0.0407057900802785,0,0.0116449127790583,0,0,0,0,0,0,0,0
PCIF1,0.0175437602266553,0.0397621595537907,0,0,0.0634578827322603,0.0296139767933543,0.0221681169612107,0.0266047312092909,0,0,0.0343801150646243,0.0409133963042672,0.11517532899864,0.0362050737672441
ZNF335,0.00872835917823698,0.0107450520677761,0,0,0.0227951128033165,0,0.0219435038062049,0.0310357581651531,0.0249109874622354,0.0660698663570352,0,0,0.0352847110957325,0
MMP9,0.11983318991463,0,0.249658001550103,0,0.0714249907856419,0,0,0.0287499925421801,0,0,0,0,0,0.0631765627881029
NCOA5,0.0117510470042798,0.00960588606462056,0,0.0185460776217308,0.0310312718839616,0,0.0198786928503926,0.0176757927701931,0,0.0788802243367918,0,0.0542363770446094,0.0385727730722995,0
CD40,0.461340230838417,0,0.247565580527548,0.0669112880452828,0.0637146815186645,0.317749880501561,0.613759499021682,0.0237526954592092,0,0.210207655419593,0.780290989749139,0.198391612085441,0.784635384818253,0.591206271473066
SLC35C2,0.044435909523221,0.0775284522052829,0.123237596420587,0.0410983378176352,0.0624357764919985,0.0347005056446004,0.0839336513687948,0.0408004324436817,0.122018874240541,0.251872268127641,0.06410914466905,0.228119147841982,0.0391207112335135,0.0423066206698363
ELMO2,0.0415375818242045,0.0202985499648009,0.0264278322643868,0,0.0310982620580209,0.0677799179910073,0.0294606899471456,0.02248176783109,0,0,0,0.0790198682989388,0,0.0402631030409886
TP53RK,0.0438760437796994,0.133713577011287,0.0171198974077566,0.101374336654301,0.115721566162238,0.103801241712705,0.1067201925403,0.293709630192706,0.171336287999417,0,0.104829401626983,0.216733145296515,0.0732447844828444,0.0372003854019035
RP1-28H20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZMYND8,0.00615051086617225,0.0305857466874591,0.0184292636959435,0.0937390169028754,0.0227951128033165,0.0113378206030224,0.0650471136675847,0,0.0243376850584122,0,0,0.0202591613685109,0.0750962425482032,0
NCOA3,0.0696972400100826,0.0100355233373129,0.0318975256977851,0.0160119176282293,0.0970925467772685,0.0118393964500854,0.0690411557210324,0.0466336980189391,0.0261496158642501,0,0.0143947863019065,0.100897260162692,0.0699637171452958,0.0258197028324413
SULF2,0.00916594273416294,0,0.0761126324476938,0.0202237319651353,0,0.0128675129809483,0,0,0,0,0.0219960824286237,0.269776855821744,0,0.0392192181967646
PREX1,0.0265453335510486,0.00954533164440794,0.0840458272365646,0.0451377079230071,0.126235338280943,0.0338841105812753,0,0.0304664871360253,0.0233719056566954,0.318501039795861,0,0.0405320020453311,0,0.0212414792096116
ARFGEF2,0.00761316800281037,0,0.0135345907357951,0,0,0.0124994403536896,0.0261312071322995,0,0,0,0,0.0740366916190725,0.0389527975754112,0.0136966298271087
CSE1L,0.00666363603229734,0.0374605529822729,0.0140017109029253,0.0231002937843308,0,0,0.0395882837766779,0.0196622470071519,0.053497393147763,0.078022094810237,0,0.0385038676014771,0.0408599427765358,0.0100789338101927
STAU1,0.15911095332578,0.0996197246336193,0.210689726492541,0.230027350986831,0.0642184950164389,0.126591463653863,0.150425463182774,0.271576679665464,0.0473645269430935,0.170990033771078,0.264064075992051,0.122147442550843,0.0650263244643002,0.216539703250786
DDX27,0.0608863273412827,0.214705287111669,0.0312206161810094,0.147387386464605,0.115143284729818,0.181309771036886,0.332429820606618,0.250502102159476,0.139285924209557,0.193153389113223,0.394767732397275,0.289917899812684,0.220116660830702,0.117357893555009
ZNFX1,0.271442235742243,0.0763091922806158,0.276798905840606,0.106747650965327,0.0544006662616413,0.10038257692174,0.128581529045855,0.150030433261676,0.0941351126130382,0.245286558336621,0.0347006856202278,0.201138186557517,0,0.229274045868445
ZFAS1,0.363647386197194,0.92954708251799,0.324525404019338,0.507238679812082,0.336232005871683,0.582508503308833,0.88151229895426,2.08871601943792,0.882631657127217,0.638130321758211,0.577164951316138,0.343070270804963,0.569840672083999,0.543513906206939
B4GALT5,0.108921439988008,0,0.0516529533886196,0.106337278678349,0,0.0511442789342209,0,0,0,0.0874605121045989,0.073858016932152,0.0953975997920471,0,0.0867605944747112
SLC9A8,0.0123851764320925,0.00858364161318005,0.0162456867784084,0,0,0,0.0233135371217307,0,0,0,0.0301532189946818,0,0,0
SPATA2,0.0158813617929793,0.00985875668004238,0.0170422759368335,0.0652388920039158,0.0320205278893405,0.0140041492976726,0,0.023351129269444,0,0.135154167827978,0.0190701413723887,0.0410597605077107,0,0.00985540782997231
RNF114,0.620168978867241,0.163485399156087,0.422510867441491,0.160366832858773,0.176054816700093,0.372396888995303,0.381717633910934,0.962499403374946,0.241378850909623,0.1533318737689,0.256509156210254,0.300356590331655,0.301121500817058,0.479064213642726
SNAI1,0,0,0.030548035815916,0,0,0,0,0,0,0,0,0.0193107507394534,0,0
UBE2V1,0.0198036599121221,0.00892339437628149,0,0.0147944660403736,0,0.0381249656432634,0.0247762389875182,0.0301819851438422,0,0,0,0.01899433495745,0,0
TMEM189,0.0998575661073003,0.0200409012640007,0.0839736256968386,0.0228171116793835,0,0.110480304607877,0.0235002503898617,0,0,0,0.0420426420756027,0.0207966852691576,0.0747117146139637,0.0712941562851611
CEBPB,1.38578628284417,0.213924398443751,1.63393059848526,0.226663727864024,0.407661968089546,1.81762813665337,0.409582849352933,0.349803380347494,0.273235728098273,0.310811026646067,0.4941168408786,0.0432869835160744,0.371375299381001,0.165418670849785
RP11-290F20.3,0.795478518728979,0.00918721362203869,0.37623679783392,0,0,1.50192304280501,0,0,0,0,0,0,0,0.0151983837806252
PTPN1,0.108741751939057,0.0987921161088685,0.230795377793764,0.154391818544416,0.208006977330588,0.200211991412733,0.37699856161645,0.155991655671253,0.0785956510090688,0.0613006864245152,0.485601642505654,0.216078101441724,0.346130502554033,0.554659579168204
FAM65C,0,0.00989764421945215,0,0,0,0.00918183295285328,0.0137022525679604,0,0,0.111513633773697,0.0192998986643087,0,0,0.0126731698242686
PARD6B,0.00117536753522258,0.00877114282390131,0,0,0,0,0.0235774748045078,0,0.0256902019497122,0,0,0,0,0
BCAS4,0.00354445937575605,0.0394190395790059,0,0.0930270846031252,0.0660274561918475,0,0.432129519269288,0.0237526954592092,0.0817420847232461,0.169906340078425,0.0595869162849302,0.0696269253063065,0.175571646895183,0.0106229181876015
ADNP,0.00400282059817578,0.00977637666325276,0.0159441823452133,0,0,0.0100332065311722,0.0227441909198955,0.0248703178540575,0,0,0,0,0,0.0126252130770535
RP5-914P20.5,0.00519903625726097,0,0,0,0,0,0,0,0,0,0,0,0,0.0126213943993069
DPM1,0.241676750043107,0.388152491266944,0.389551957236085,0.420786722413332,0.327443611712221,0.23828734229955,0.364705284699112,0.925219433960732,0.151796995048142,0.323149706059329,0.612383139188397,0.394403632508464,0.366114058533282,0.297164511681506
MOCS3,0.00985869538403367,0.0199297767604317,0.0163008073200328,0.0246545060091929,0.0226577128866072,0.0479180032318228,0.0246004536149675,0.112983439925601,0,0.0854950168855389,0.0352789534943388,0,0,0.0119538750455788
KCNG1,0,0,0,0,0,0,0,0,0,0,0,0,0.0408599427765358,0
NFATC2,0.0071607615811245,0.0184098129074626,0,0.0386850249636768,0.0974271266816363,0.0106427548600496,0,0.0206559727603712,0,0.0733704247728363,0,0,0,0.0202880858944771
ATP9A,0.00128514868242091,0,0,0,0,0,0,0,0,0,0,0,0,0
ZFP64,0,0,0,0.0232370616269845,0,0,0,0,0,0,0,0.022099921283192,0.0281240081429582,0
TSHZ2,0.0237858202400719,0.11138716569697,0,0.0430643906458629,0,0.0123363192150993,0.0489254330811836,0.278374015711039,0.629651184065911,0,0,0,0.0383865469069686,0.0486372773179266
ZNF217,0.0349566845752671,0.0235927713121214,0.0156704114049416,0.105472474705946,0.0643284625745219,0.0803948666870719,0.0678166944137762,0.0326185976245727,0.0486334746156252,0,0,0.0181831539862616,0.0646008342125675,0.0599994163875598
BCAS1,0,0,0,0,0,0,0.0207094037658119,0,0,0,0,0,0,0
CYP24A1,0.00280873850982073,0,0,0,0,0,0,0,0,0,0,0,0,0
PFDN4,0.0271073826792247,0.0878765519214944,0.128155274782237,0.0822821557115521,0.122951568324079,0.0355200944397536,0.083640462980518,0.050125192869438,0.0762739881655551,0.0824513287953859,0.113854304920709,0.0836904537571753,0.07469725349033,0.119635901133649
FAM210B,0.0168654388731976,0.0391480796958283,0.0166205336710577,0.0430828348497298,0,0.010725990529656,0,0,0.0779746277360852,0,0,0.156578014582261,0,0.0241240067477017
AURKA,0.00071920713302358,0.00954533164440794,0,0,0,0.0127778644360386,0,0.022913976277816,0,0,0,0.0188973117618471,0,0
CSTF1,0.031495684182381,0.049149062056605,0.0520486013309386,0.119952593038412,0.0594042230913223,0.0221900965963626,0.0393106158988747,0.11740504087003,0.0260366935796787,0,0.127317667050901,0.169243430386,0.0392774989437079,0.0231436942630272
CASS4,0.00252279150044147,0,0,0,0,0,0,0,0.0261496158642501,0,0,0,0,0
RTFDC1,0.341597004927514,0.297364185083286,0.456687735770594,0.2604553769247,0.30718560318068,0.329888562273825,0.180989293695117,0.412575461359527,0.30358409702274,0.073853481403463,0.264700145754188,0.333671566682344,0.205850362093015,0.298295198296147
FAM209B,0.00106077500318424,0,0,0,0,0,0,0,0,0,0,0,0,0
RAE1,0.0659117918855825,0.0969273360269789,0.186391572680634,0.154965655193379,0.0779998243922081,0.0757377753738802,0.152841346242797,0.288974498642804,0.140854565647049,0.225464192541323,0.110481581039373,0.195621748962924,0,0
RP4-800J21.3,0.00262745167484016,0,0,0,0.0563585415572811,0,0.020535307362948,0,0,0,0,0,0,0
RBM38,0.00460224441144036,0.0376595898036077,0.0283652386907509,0,0.161200215736705,0,0.143971410342459,0.112874972163393,0.138959117660967,0.0844556214591855,0.0543686634060275,0.01899433495745,0.0382271296198118,0
ZBP1,0.128390914628094,0.115808022123016,0.0868101158024368,0.0847919463299752,0.102288048483695,0.129244064653356,0.197747345132402,0,0.103512519375121,0.0840496769898326,0.0248842205847131,0,0.157498806478643,0.0480877832164772
PMEPA1,0.0182646863761122,0.106161124776552,0.0311431439537953,0.0659260728035807,0.12319208954996,0.0109256240893396,0,0.0631666252074661,0.149403087876127,0,0.0164223492909799,0.204326672262808,0.114820312707996,0.0306409191427522
PPP4R1L,0.0143822555330089,0,0.0509432351897828,0.0228911111394774,0,0.037726872364701,0,0.0694352265777968,0,0,0.0219003759052648,0,0,0
RAB22A,0.0883692201876312,0.0590045639946331,0.125691904014518,0.0223868691154506,0.128143251556066,0.0847599241244006,0.020422898607896,0.378841487809218,0.0767181799615774,0,0.086317032611216,0.0624424094470109,0.0780865082861346,0.191396701724937
VAPB,0.0612277175502523,0.0505707255541386,0.0495395054276572,0.0805322411602905,0,0.0504462789991583,0,0.246200260898784,0,0,0.0665706774105913,0.0388419599104508,0.111397645208918,0.0202281186961569
STX16,0.0383530261702761,0.0317724668711926,0.105107970292335,0.0650752170083188,0.0539147070028692,0.0223023671283024,0.03855811723641,0.0679849146755283,0.0973805562539965,0,0.0572331718228578,0.17822477485169,0,0.024880646622158
NPEPL1,0.0119132616597225,0.00958374846701327,0,0,0,0,0,0.0266047312092909,0,0,0,0.0181831539862616,0,0
GNAS,0.337575712680069,0.564191840010847,0.554627677186493,0.423298675114334,0.3972062262942,0.492401685607252,0.709222103495871,0.907558787100996,0.303395902101447,0.684133151016245,0.642555109932256,0.850094710600625,0.489304884824094,0.774257020272638
NELFCD,0.0156974005008978,0.108465705375126,0.0667694727742958,0.170321447950431,0.058327547976194,0.0826763375014343,0.164174675973155,0.233134176220738,0.13296937252578,0,0.286600385137768,0.206446253246312,0.0778502720160074,0.0693400718417828
CTSZ,0.608442698330191,0,0.881781134943302,0.0274862280444295,0.0586891176339763,0.270652654822882,0.0773672925718831,0,0.0205777735027989,0,0.0945886456966604,0.651708598345647,0.0793285544898674,1.00505796895082
TUBB1,0.0115609706203764,0.0194453693061055,0.0138644307148877,0,0,0,0.0549251015101695,0.0638140107526474,0,0,0.0379952391357226,0.0251543827406469,0,0
ATP5E,1.70208387172294,1.22872895752727,1.76642920574731,1.07942107827411,1.31079874240119,1.72206093918128,1.43257869969552,0.503443396018668,1.1920884692611,1.62411618118916,1.88528796937338,2.18184683533139,1.22611656107632,1.63926483009935
SLMO2,0.138881397869489,0.107689945070565,0.232031504400977,0.064428093407158,0.251444071576908,0.0761647496997313,0.138133608083532,0.303910097554923,0.212506435345472,0.325124317930408,0.41986017953054,0.183555423100125,0.227181513287969,0.181255305133241
ZNF831,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SYCP2,0,0,0,0,0,0,0,0.0228052799344162,0,0,0,0,0,0
FAM217B,0.00636214089507818,0.0193683096085394,0,0.0213622194934242,0.0313933679562251,0.0100332065311722,0.0435075179561491,0,0.0254082559617271,0.150288185678747,0,0.0384870909629031,0.0408599427765358,0
PPP1R3D,0.00680151885290632,0.017876136325194,0.0462872002046758,0.0185460776217308,0.0909163413198648,0.0767782330411731,0.0227122144200267,0,0,0,0,0,0,0
RP11-429E11.3,0,0.010044901195865,0,0,0.0334884268945613,0,0,0.0283341728529669,0.024054018268092,0,0,0,0,0
TAF4,0.0055280836216425,0.0180257507732525,0,0,0,0,0,0,0.0266320293199751,0,0,0.0357621239412362,0,0
LSM14B,0.0025742943557338,0,0,0.0246442725687728,0,0,0,0,0,0,0,0,0,0
PSMA7,1.46126719294481,1.21553584570276,1.77391695643687,1.37686776049601,0.995826576639223,1.33157261341173,1.31737514076569,1.51423192148536,1.4416866197465,1.35129135189189,2.41499999116318,1.70794155151858,1.07389225231386,1.72762691953738
SS18L1,0.00272477977930333,0,0.0136162363979001,0.0228007591644575,0,0.0256038823375733,0.0278142918266431,0.0217889793049786,0,0,0,0,0.0385727730722995,0
MTG2,0.0249449180746208,0.0643646466508238,0.0471366370877796,0.0191978559019583,0,0.0378629374596999,0.0226803562748063,0.0488226134960684,0.102423155096679,0,0.0679457066409725,0.0423092543972531,0,0.03054412248146
OSBPL2,0.0257443983557809,0.0197123469476298,0.0147032687868985,0.0456421128064727,0.0310758865114739,0.0396440401963075,0.0220787410304708,0.0978830884070552,0.0540511134405594,0.0896643617387233,0.0396002905785436,0,0,0.064708083704401
ADRM1,0.611750767065583,0.396765348758635,0.677365576563339,0.53362761473461,0.351808679720537,0.646776408896672,0.76124898909222,0.56408735435835,0.280514231840257,0.224252145442669,1.19001650586535,0.705920502666687,0.47319673424111,0.574926306141772
RPS21,0.492508651151799,1.27732724482124,0.797666570459141,0.74686783423438,0.431539147155843,0.479772682810424,1.26995559428357,0.642233374968688,1.3257738165122,0.927632867442992,1.68673645138747,0.865538810997585,1.22958010745009,0.750526277956162
SLCO4A1,0.00671246747073919,0.0287398802056831,0,0,0,0,0.0575933791398233,0,0,0,0.137347431190675,0,0.0743725424491621,0
MRGBP,0.00657535871625033,0.0193453074203122,0.0321829911165663,0,0,0.0127806426346931,0,0.0236619568360548,0.0212188645538463,0.073853481403463,0.0570795573490689,0.0175147118010881,0.0762570556795903,0.0430116707824243
OGFR,0.34809575215489,0.168461260335707,0.251740701565557,0.171523690302576,0.193469340772863,0.556639195424483,0.231718567678275,0.098499043669137,0.207995130511951,0.277106975241796,0.24215483653558,0.0732327093818311,0.321526492589375,0.25234838331071
COL9A3,0,0,0,0.021167079068189,0,0,0.174076124713517,0,0,0,0.020053575475496,0,0.15432015204293,0
TCFL5,0.00111924550822202,0,0,0,0,0.0121758196232938,0,0,0,0,0.0203253910410534,0,0,0
DIDO1,0.0309441095534857,0.0461568516886749,0.164073145993357,0.0579810771253597,0.0518643179806547,0.044811116920474,0.0699661604287539,0.106587420460292,0.0278954455190634,0.0859516215563059,0.0167471174634743,0.0618879889193729,0,0.0662260032899072
GID8,0.120858126026273,0.152371212849304,0.248667085040341,0.155169170433546,0.258784167194527,0.0983981539139941,0.0857476291688409,0.103404239821977,0.129936241296567,0.161642823018162,0.194947762325864,0.192042687736998,0.189563022551878,0.14276621068449
SLC17A9,0,0,0,0.0227356790369772,0,0.0169411887443617,0,0,0,0,0.0736192545381331,0,0,0
HAR1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAR1A,0.000991365249429031,0.00905638146760449,0,0,0,0,0,0,0,0,0,0,0,0.0119471287245201
YTHDF1,0.0123796503356011,0,0.0135345907357951,0,0,0.0125390604926254,0.0196550912725357,0,0.0490543767513439,0,0.0164656087430083,0.023044806713658,0,0
ARFGAP1,0.015081886811193,0.00835135881206467,0.0345373266170829,0,0,0.0115244790082204,0,0.0287499925421801,0,0,0.01435867143407,0.0163534305529736,0.0382271296198118,0.0211877657705396
PPDPF,0.953788239871355,1.41385866115237,0.932256178002301,0.821031560940857,1.19864628091898,1.35433089600513,1.06393995594281,0.840877316628225,1.33752125575946,1.70000910078636,0.60466000128215,0.847172567540257,0.781477776868699,0.936351437791162
C20orf195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HELZ2,0.187598043722787,0.124908156189912,0.142131172361705,0.125978826313296,0.12513851571484,0.221612556046999,0.160153557002423,0.110567779837649,0.0523071853733024,0.17094404648694,0.0842033349298949,0.0436354770642192,0.151969345381239,0.235396010627107
GMEB2,0.0135618006473412,0,0,0,0.0310982620580209,0.0109889655253896,0,0.0186406283522262,0.071991673190403,0,0.0137707975780637,0.0178266143905831,0,0.0259628849457826
CTD-3184A7.4,0.0128134415594096,0.0346487572347077,0,0.0440774836160073,0.0812158544507304,0.0202194408834549,0.0735140559894499,0.0196622470071519,0.107669165075794,0.169906340078425,0.0140620125314938,0,0.0408746260898967,0.0116553321145076
STMN3,0.00773624226793567,0.0673042514801164,0.0340119326171785,0.0232543206909029,0,0,0.0467635311073794,0.043918989360841,0.257325383291371,0,0.0152203355285579,0,0.0369023163213419,0.0470280946472957
ARFRP1,0.0549610121793897,0.0173354715130154,0.103417032973292,0.144511110433045,0.12851149146609,0.0669227639448893,0.0453614680038989,0.0176757927701931,0.176002392804944,0.0874605121045989,0.181083005717917,0.0679369311964275,0.0795181258014421,0.0354913991703039
